,gene,locus_tag,product,length,strand,counts,coverage,RPKM,TPM,coverage_FPKM,coverage_TPM,htseq_counts,htseq_FPKM,htseq_TPM
0,yrdA,HHKABJCC_00006,hexapeptide repeat-containing protein YrdA,555,+,269,52882.26525452146,80.39843263464793,74.35378368688382,95.28336081895759,90.91836084719294,268.0,79.37053644202966,78.75938339681201
1,HHKABJCC_00007,HHKABJCC_00007,hypothetical protein,258,-,147,13814.610972904116,94.51177381772501,87.40603213299929,53.54500377094619,51.09206825377438,101.0,64.34564705915152,63.85018564601842
2,aroE,HHKABJCC_00008,shikimate dehydrogenase,819,-,679,125660.92973499454,137.52262640632517,127.18317112392815,153.43214863857696,146.4033104582393,601.5,120.71722252648783,119.78770004290018
3,tsaC,HHKABJCC_00009,threonylcarbamoyl-AMP synthase,573,-,453,82693.06500076606,131.13899933721308,121.27948854355475,144.31599476573484,137.7047742161729,411.0,117.89752946725257,116.98971861718763
4,yrdD,HHKABJCC_00010,putative DNA topoisomerase,543,-,745,144123.42805925087,227.58557328904578,210.4748554426002,265.42067782550805,253.26156377604235,717.5,217.18987756604912,215.51751574244113
5,HHKABJCC_00011,HHKABJCC_00011,hypothetical protein,474,-,700,123180.2811750617,244.96722568789488,226.5496914839644,259.8740109178517,247.9689937084556,540.0,187.25478439823263,185.81292275981298
6,smf,HHKABJCC_00012,protein Smf,1125,-,439,62710.63172071273,64.72920650729053,59.862627431279,55.742783751744646,53.18916633721241,291.0,42.51654556573797,42.189168210620636
7,def,HHKABJCC_00013,peptide deformylase,510,+,1377,267375.40427939733,447.87007919338265,414.19756451596805,524.2654985870536,500.2485152768431,1301.0,419.2997709295414,416.0711631444622
8,fmt,HHKABJCC_00014,10-formyltetrahydrofolate:L-methionyl-tRNA(fMet) N-formyltransferase,948,+,1298,238439.28408318688,227.11961353063396,210.04392824727557,251.51823215526042,239.9959992405124,1216.5,210.9217085374537,209.29761160862267
9,rsmB,HHKABJCC_00015,16S rRNA m(5)C967 methyltransferase,1290,+,626,122194.98641261112,80.49574205428009,74.4437770275613,94.72479566869079,90.38538397219463,613.5,78.17040489265239,77.56849285907386
10,trkA,HHKABJCC_00016,NAD-binding component of Trk potassium transporters,1377,+,850,170347.42712139778,102.39370809176557,94.69537368906447,123.70909740116034,118.04189378846347,844.0,100.7455822200965,99.96984134538279
11,mscL,HHKABJCC_00017,large conductance mechanosensitive channel,411,+,921,173313.5535580474,371.71158235298316,343.76494270452065,421.6874782434243,402.3696685565536,910.0,363.929344427925,361.1270888673413
12,arfA,HHKABJCC_00018,alternative ribosome-rescue factor A,219,-,86,12438.066107276663,65.13923018878896,60.241824029043215,56.794822407656,54.19301033810867,76.5,57.41625010201517,56.974145037997445
13,zntR,HHKABJCC_00019,DNA-binding transcriptional activator ZntR,426,-,192,29104.091444694797,74.76182855601589,69.140960169593,68.31946348519905,65.18969923653353,157.0,60.57697159340844,60.110528977307254
14,HHKABJCC_00020,HHKABJCC_00020,hypothetical protein,369,-,206,36822.57515553446,92.60387063518702,85.64157210708564,99.79017657326412,95.21871609809978,179.5,79.95683439202463,79.34116685322276
15,rplQ,HHKABJCC_00021,50S ribosomal subunit protein L17,384,-,5752,845618.475616469,2484.7113189818065,2297.9016117822607,2202.1314469178883,2101.250205733686,4660.0,1994.6752409827939,1979.3162437730768
16,rpoA,HHKABJCC_00022,RNA polymerase subunit alpha,990,-,19219,3274505.2614279417,3220.2076513346883,2978.1006331583953,3307.5810721494363,3156.0583806485183,17117.5,2841.990661986566,2820.107336946653
17,rpsD,HHKABJCC_00023,30S ribosomal subunit protein S4,621,-,11581,1915847.2853342039,3093.447478462793,2860.87075485145,3085.1002984447728,2943.769612794532,10442.5,2763.9513115084096,2742.6688893832243
18,rpsK,HHKABJCC_00024,30S ribosomal subunit protein S11,390,-,9648,1578765.8613636806,4103.561751241933,3795.040933001006,4048.1175932402066,3862.670385791602,8458.5,3564.8909661756015,3537.4413095711216
19,rpsM,HHKABJCC_00025,30S ribosomal subunit protein S13,357,-,9694,1518654.6871347553,4504.256196390343,4165.609700609808,4253.934697856457,4059.058859342397,8612.5,3965.3225838702924,3934.789604240343
20,rpmJ,HHKABJCC_00026,50S ribosomal subunit protein L36,117,-,1310,180839.48486208796,1857.264336002948,1717.6283935293388,1545.6366227528886,1474.82988633336,1229.5,1727.2697849945425,1713.969809508263
21,secY,HHKABJCC_00027,Sec translocon subunit SecY,1332,-,14368,2530953.9004240013,1789.2885379408635,1654.7632652000414,1900.1155408588597,1813.0698677118194,13191.5,1627.8240539101898,1615.2898104462772
22,rplO,HHKABJCC_00028,50S ribosomal subunit protein L15,435,-,6243,1024593.8893063533,2380.6325282284274,2201.6478461244687,2355.3882512789733,2247.486204563153,4596.0,1736.6338732681454,1723.261794312233
23,rpmD,HHKABJCC_00029,50S ribosomal subunit protein L30,180,-,4783,489531.71940890467,4407.741952226233,4076.3517511931586,2719.6206633828037,2595.032865294613,2820.0,2575.1000535949547,2555.2717859525387
24,rpsE,HHKABJCC_00030,30S ribosomal subunit protein S5,504,-,6823,1121451.8467860091,2245.6037259968034,2076.7710043301367,2225.102870607161,2123.169291817597,5232.5,1706.4603635303447,1693.320620566953
25,rplR,HHKABJCC_00031,50S ribosomal subunit protein L18,354,-,4153,678542.3909807962,1946.0184545826723,1799.7096520556763,1916.7864151999893,1828.977037189866,3443.0,1598.6421717503479,1586.3326287476725
26,rplF,HHKABJCC_00032,50S ribosomal subunit protein L6,534,-,7224,1324221.8217245962,2244.009884930639,2075.2969940791736,2479.8161455516783,2366.2139666163507,6620.0,2037.6718090842219,2021.9817383463792
27,rpsH,HHKABJCC_00033,30S ribosomal subunit protein S8,393,-,5053,870828.5018981313,2132.7749601019345,1972.4251187439324,2215.8486053387564,2114.338971163321,4634.5,1938.330550330651,1923.4054071783405
28,rpsN,HHKABJCC_00034,30S ribosomal subunit protein S14,306,-,8141,1244443.6724139908,4413.108587162101,4081.314902837685,4066.8093869738263,3880.5058948767983,6789.5,3646.9841080273145,3618.9023343188915
