,gene,locus_tag,product,length,strand,counts,coverage,RPKM,TPM,coverage_FPKM,coverage_TPM,htseq_counts,htseq_FPKM,htseq_TPM
0,yrdA,HHKABJCC_00006,hexapeptide repeat-containing protein YrdA,555,+,324,52926.36506213523,95.63243228367087,98.09074971181306,95.36281993177519,111.56246792110603,323.0,94.27325413842951,107.53244583970509
1,HHKABJCC_00007,HHKABJCC_00007,hypothetical protein,258,-,165,15422.86476399525,104.76528838139009,107.45837406521296,59.77854559688082,69.93335642018116,119.5,75.02865454191554,85.5811630211419
2,aroE,HHKABJCC_00008,shikimate dehydrogenase,819,-,706,108289.00136337301,141.21277054866204,144.8427714450765,132.22100288568134,154.68189178427647,626.5,123.91278918766743,141.34067412803978
3,tsaC,HHKABJCC_00009,threonylcarbamoyl-AMP synthase,573,-,561,84736.66611446803,160.3841378152799,164.50695589878674,147.88248885596514,173.00385444652417,504.5,142.62166683213607,162.68088764258948
4,yrdD,HHKABJCC_00010,putative DNA topoisomerase,543,-,704,113978.77406735305,212.38605791940003,217.84563199076692,209.90566126584355,245.56314104577356,672.5,200.61870294882848,228.8349968019484
5,HHKABJCC_00011,HHKABJCC_00011,hypothetical protein,474,-,407,61573.243362944384,140.6595559618495,144.27533598122685,129.90135730578984,151.96819911264487,317.5,108.50364982082539,123.76429512696785
6,smf,HHKABJCC_00012,protein Smf,1125,-,242,27431.180597237057,35.23838677646045,36.14422110780141,24.383271641988493,28.525351518727028,160.5,23.110081308609434,26.360430531231724
7,def,HHKABJCC_00013,peptide deformylase,510,+,1211,198422.47085559988,388.9798832002942,398.9789599071539,389.0636683443135,455.1554059536327,1153.0,366.2166540520434,417.72369986957364
8,fmt,HHKABJCC_00014,10-formyltetrahydrofolate:L-methionyl-tRNA(fMet) N-formyltransferase,948,+,1395,218061.6953379013,241.0566100328993,247.25318635603372,230.02288537753302,269.0977551776512,1327.0,226.74699734210282,258.6381411550966
9,rsmB,HHKABJCC_00015,16S rRNA m(5)C967 methyltransferase,1290,+,829,134942.35696584737,105.27324129475441,107.97938436371096,104.60647826809874,122.37638195340433,810.0,101.71248565514911,116.01797832154801
10,trkA,HHKABJCC_00016,NAD-binding component of Trk potassium transporters,1377,+,821,136904.05216188988,97.67027069989342,100.1809725919116,99.42196961647777,116.31116093176341,808.0,95.05093202083167,108.41950129922441
11,mscL,HHKABJCC_00017,large conductance mechanosensitive channel,411,+,366,58616.13776611526,145.87888595853283,149.62883353579488,142.61834006354078,166.84546450789898,364.0,143.46254172068072,163.64002853824184
12,arfA,HHKABJCC_00018,alternative ribosome-rescue factor A,219,-,30,2982.8046605327413,22.440385556163257,23.017235789809,13.620112605172334,15.933813373843934,28.0,20.71060928949764,23.623481464424803
13,zntR,HHKABJCC_00019,DNA-binding transcriptional activator ZntR,426,-,43,4985.61835850102,16.535298183285555,16.96035285075363,11.703329480049344,13.691418947365795,34.0,12.928504088665276,14.746851356816487
14,HHKABJCC_00020,HHKABJCC_00020,hypothetical protein,369,-,63,9542.918988608482,27.968382973657135,28.687335338030245,25.861569074819734,30.254773006536197,56.0,24.583324847696385,28.040880437447324
15,rplQ,HHKABJCC_00021,50S ribosomal subunit protein L17,384,-,17084,2035119.1343146348,7288.0528436013,7475.398777347937,5299.789412277695,6200.084967273906,14040.5,5922.844199283199,6755.870781136081
16,rpoA,HHKABJCC_00022,RNA polymerase subunit alpha,990,-,49791,6431137.580430959,8238.892355309648,8450.680471349267,6496.098566091878,7599.61574553322,44276.0,7244.5621638345465,8263.483589640442
17,rpsD,HHKABJCC_00023,30S ribosomal subunit protein S4,621,-,31012,2858201.8935303143,8180.7166330667715,8391.009289998332,4602.579538696158,5384.437378293567,28253.5,7369.866385082811,8406.411395708108
18,rpsK,HHKABJCC_00024,30S ribosomal subunit protein S11,390,-,24355,3347291.054499264,10230.025150278461,10492.997120317506,8582.797575639139,10040.790319441256,21742.5,9030.750230992824,10300.892538197448
19,rpsM,HHKABJCC_00025,30S ribosomal subunit protein S13,357,-,20568,2501483.469885936,9437.935870784064,9680.54647560498,7006.956498279933,8197.255074076003,18229.5,8271.52334907908,9434.883145548747
20,rpmJ,HHKABJCC_00026,50S ribosomal subunit protein L36,117,-,3380,411897.73995786306,4732.42797617754,4854.079281006387,3520.4935039133593,4118.533238402371,3184.5,4408.9416443366135,5029.0433157624875
21,secY,HHKABJCC_00027,Sec translocon subunit SecY,1332,-,40259,5676371.498894053,4951.21668120924,5078.492145894909,4261.540164334874,4985.464337340765,36093.0,4389.324769889494,5006.667398984101
22,rplO,HHKABJCC_00028,50S ribosomal subunit protein L15,435,-,18641,2417255.6452328,7019.935536121395,7200.389274050934,5556.909529270804,6500.883064734076,13396.5,4988.627203525399,5690.259549011372
23,rpmD,HHKABJCC_00029,50S ribosomal subunit protein L30,180,-,10027,882884.4804539878,9125.395253294653,9359.971721279047,4904.913780299932,5738.130297132414,6052.0,5446.347822418391,6212.356914914891
24,rpsE,HHKABJCC_00030,30S ribosomal subunit protein S5,504,-,18204,2625094.253029404,5916.835087797798,6068.932639521997,5208.52034331231,6093.311671497578,14799.0,4756.426531015119,5425.400693030963
25,rplR,HHKABJCC_00031,50S ribosomal subunit protein L18,354,-,12526,1664583.180752281,5796.45301462841,5945.456037211799,4702.212375006444,5500.995226653202,10166.5,4652.079867416003,5306.378049179617
26,rplF,HHKABJCC_00032,50S ribosomal subunit protein L6,534,-,20008,2997886.584384935,6137.840467633549,6295.619160828163,5614.019820945571,6567.694900704209,18164.5,5510.121179384596,6285.099763527232
27,rpsH,HHKABJCC_00033,30S ribosomal subunit protein S8,393,-,14006,2078046.8503251509,5838.143238491717,5988.21794566431,5287.651018639061,6185.884578150632,13036.5,5373.378308120264,6129.124502753843
28,rpsN,HHKABJCC_00034,30S ribosomal subunit protein S14,306,-,18891,2207033.8775954144,10113.155757688904,10373.123495191365,7212.529011749721,8437.748978889662,15717.5,8320.338623970789,9490.564112026632
29,rplE,HHKABJCC_00035,50S ribosomal subunit protein L5,540,-,22885,3171742.4636107935,6942.411168898911,7120.872073450716,5873.5971548348025,6871.36763191939,19927.5,5977.753702976564,6818.50310762098
30,rplX,HHKABJCC_00036,50S ribosomal subunit protein L24,315,-,7922,1192116.174186828,4119.812574426205,4225.716051003582,3784.4957910692956,4427.382606667738,6941.0,3569.360800246063,4071.378467229181
31,rplN,HHKABJCC_00037,50S ribosomal subunit protein L14,372,-,6515,1000288.0830775755,2868.961066823512,2942.71028372425,2688.946459885956,3145.728108577486,6054.5,2636.418210788661,3007.2208820346414
32,rpsQ,HHKABJCC_00038,30S ribosomal subunit protein S17,255,-,9585,1218509.1126104393,6157.50979434322,6315.7941052189435,4778.4671082762325,5590.203643941298,7977.5,5067.638087944799,5780.383028117128
33,rpmC,HHKABJCC_00039,50S ribosomal subunit protein L29,192,-,8673,1177025.6839800663,7399.822326452128,7590.041394982283,6130.3421040628455,7171.726830427272,6145.5,5184.835159245738,5914.063442964535
34,rplP,HHKABJCC_00040,50S ribosomal subunit protein L16,411,-,11077,1562789.189422268,4415.028469296907,4528.520735180327,3802.4067869154937,4448.336212076599,9369.5,3692.7810017909837,4212.157273046861
35,rpsC,HHKABJCC_00041,30S ribosomal subunit protein S3,702,-,21639,3283632.7604345,5049.556655646242,5179.360037559034,4677.53954477849,5472.131128120899,19745.5,4556.275565931261,5197.099219730371
36,rplV,HHKABJCC_00042,50S ribosomal subunit protein L22,333,-,11512,1646165.518431358,5663.171607251127,5808.7485117406995,4943.439995289364,5783.201108030781,9966.5,4848.165053512164,5530.041906405679
37,rpsS,HHKABJCC_00043,30S ribosomal subunit protein S19,279,-,14995,1780777.2141108857,8804.31234525834,9030.635089167592,6382.714029071275,7466.970142318464,13191.0,7658.654470451891,8735.81647918495
38,rplB,HHKABJCC_00044,50S ribosomal subunit protein L2,822,-,29351,4231842.547552159,5849.304893126909,5999.666520640868,5148.226943494111,6022.776000594762,26415.0,5205.443735648051,5937.570540985795
39,rplW,HHKABJCC_00045,50S ribosomal subunit protein L23,303,-,17358,1965419.8470086083,9384.48036677339,9625.71684992866,6486.534148543262,7588.4265836909535,15206.5,8129.532974446409,9272.9223390667
40,rplD,HHKABJCC_00046,50S ribosomal subunit protein L4,606,-,15630,2494039.3077664566,4225.124672562164,4333.735291058444,4115.576415456199,4814.705166590869,14602.5,3903.314545074596,4452.301596561388
41,rplC,HHKABJCC_00047,50S ribosomal subunit protein L3,630,-,20446,3233024.4509184305,5316.440791259669,5453.104669200911,5131.784842727668,6003.540817106856,19396.5,4987.257366515831,5688.6970493884755
42,rpsJ,HHKABJCC_00048,30S ribosomal subunit protein S10,312,-,19801,2378832.1184540708,10396.465202251273,10663.715663077752,7624.461918122021,8919.65850805088,19089.0,9910.773321801886,11304.687688953147
43,gspB,HHKABJCC_00049,putative general secretion pathway protein B,420,-,19,3236.368755741728,7.410670182475819,7.60116810487264,7.705639894623162,9.014626498781313,19.0,7.32796303176868,8.358614487540102
44,gspA,HHKABJCC_00050,Type II secretion system protein GspA,1470,-,13,2223.8256458193555,1.448702441687002,1.4859426370427715,1.5128065617818744,1.7697928148556517,12.0,1.3223391937026188,1.5083214112854317
45,gspC,HHKABJCC_00051,Type II secretion system protein GspC,816,+,11,1250.687766909191,2.208287941372438,2.2650539631392927,1.5327055967024399,1.7930721751616367,8.5,1.687359908630946,1.9246809675256813
46,gspD,HHKABJCC_00052,Type II secretion system protein GspD,1953,+,34,5684.632891239309,2.851870811592279,2.9251807081569865,2.910718326287409,3.405173212538511,31.5,2.6126863101382387,2.980151175523635
47,gspE,HHKABJCC_00053,Type II secretion system protein GspE,1482,+,23,3613.28835672806,2.5423351787313164,2.607688184284029,2.4381163000864103,2.8522884674647067,21.5,2.3500073221418845,2.6805273393879934
48,gspF,HHKABJCC_00054,Type II secretion system protein GspF,1197,+,17,2677.8424379165276,2.326526188404227,2.386331630338594,2.2371281853939244,2.617157730832277,15.5,2.0975702122329554,2.3925858643928266
49,gspG,HHKABJCC_00055,Type II secretion system protein GspG,438,+,4,659.6093017260802,1.4960257037442173,1.534482385987267,1.5059573098768952,1.761780054259022,4.0,1.479329234964117,1.6873915331732
50,gspH,HHKABJCC_00056,Type II secretion system protein GspH,510,+,2,337.5143699741241,0.6424110374901638,0.6589247892768851,0.6617928823022041,0.7742141775492436,2.0,0.6352413773669443,0.7245857760096681
51,gspI,HHKABJCC_00057,Type II secretion system protein GspI,378,+,1,167.90054953027493,0.4333725252909836,0.4445127546709146,0.4441813479636903,0.5196361372157924,1.0,0.4285358498110339,0.4888078647684269
52,gspJ,HHKABJCC_00058,Type II secretion system protein GspJ,588,+,3,510.5547322451217,0.8357898702040397,0.8572745982939067,0.8682903609610914,1.0157901749364104,3.0,0.8264619960641367,0.9427008820533948
53,gspK,HHKABJCC_00059,Type II secretion system protein GspK,984,+,7,1106.7730101689551,1.1653492905690472,1.1953056390845935,1.1247693192773933,1.315838197636157,6.5,1.070033112790356,1.2205293940406758
54,gspL,HHKABJCC_00060,Type II secretion system protein GspL,1164,+,21,3460.807245419953,2.9554219121648,3.031393682626907,2.973202100876248,3.4782713455755174,20.5,2.8528559279945886,3.2540997801465124
55,gspM,HHKABJCC_00061,Type II secretion system protein GspM,462,+,5,834.3629349106519,1.7728876034631142,1.8184612691082866,1.8059803785944846,2.112769192408922,5.0,1.7531012037724112,1.999668537689019
56,gspO,HHKABJCC_00062,Type II secretion system prepilin peptidase,678,+,13,1675.5789534756009,3.1409920195868626,3.2217340360661857,2.471355388607081,2.8911740074421015,13.0,3.1059368229666964,3.542775586241961
57,bfr,HHKABJCC_00063,bacterioferritin,477,-,45,5888.512129954642,15.45422778867847,15.851492572226954,12.344889161330485,14.44196283243136,44.0,14.942155668882842,17.043715737585906
58,bfd,HHKABJCC_00064,bacterioferritin-associated ferredoxin,195,-,19,2677.842437916528,15.961443469947918,16.371746687417993,13.732525322648861,16.065322070801212,18.0,14.952604728791153,17.055634419919883
59,chiA,HHKABJCC_00065,endochitinase,2694,-,255,43249.81094226796,15.505856612025948,15.904448560775597,16.054124328978457,18.78130000491237,254.0,15.272674095047137,17.42072038312777
60,tufA,HHKABJCC_00066,translation elongation factor Tu 1,1185,-,70727,9468638.414879557,9777.325223109316,10028.660135571727,7990.412164455322,9347.774126344128,21278.0,2908.6496515118397,3317.740688770548
61,fusA,HHKABJCC_00067,elongation factor G,2115,-,81373,11694977.429129127,6302.649127749509,6464.664375340962,5529.540155616609,6468.864350601026,78672.5,6025.478464080254,6872.940183496812
62,rpsG,HHKABJCC_00068,30S ribosomal subunit protein S7,471,-,14449,2013035.0722386632,5025.393323943357,5154.575565746788,4273.959813670198,4999.993760144691,14217.0,4889.517619568134,5577.210561082825
63,rpsL,HHKABJCC_00069,30S ribosomal subunit protein S12,375,-,5895,831044.3291510586,2575.168884883071,2641.365910295322,2216.1182110694895,2592.5787115848398,5685.5,2455.932098693438,2801.350052062018
64,tusB,HHKABJCC_00070,sulfurtransferase complex subunit TusB,288,-,198,24092.015586680875,112.62268500999434,115.51775212010392,83.65283189819748,97.86325930618487,178.0,100.11668791210279,114.19773740652374
65,tusC,HHKABJCC_00071,sulfurtransferase complex subunit TusC,360,-,171,26792.13054647387,77.81203691599609,79.81226510116271,74.4225848513163,87.065034790506,147.0,66.14450841833307,75.44749392700669
66,tusD,HHKABJCC_00072,sulfurtransferase complex subunit TusD,387,-,281,34962.719533309384,118.94564054614389,122.00324489828218,90.34294453051521,105.68984703152165,212.0,88.73681876087083,101.21733088135055
67,yheO,HHKABJCC_00073,DNA-binding transcriptional regulator YheO,723,-,823,128992.16708300407,186.47246525985233,191.2659071944585,178.41240260443163,208.72000174202313,758.0,169.82822383299677,193.7139483332071
68,fkpA,HHKABJCC_00074,peptidyl-prolyl cis-trans isomerase FkpA,813,-,1335,225543.54941748,268.99480619629645,275.9095589047769,277.4213399969004,324.54796708168516,1330.0,264.99644911931017,302.2672397708228
69,slyX,HHKABJCC_00075,protein SlyX,219,+,18,2941.6861586069595,13.464231333697956,13.810341473885403,13.432356888616253,15.714162873572677,18.0,13.313963114677055,15.1865237985588
70,slyD,HHKABJCC_00076,FKBP-type peptidyl-prolyl cis-trans isomerase SlyD,591,-,1681,279549.275155167,465.943660364376,477.92115997882104,473.0106178598426,553.3627457649039,1671.0,458.00258393052763,522.4189883021991
71,HHKABJCC_00077,HHKABJCC_00077,hypothetical protein,201,-,49,5801.135313362355,39.934954793231825,40.96151861698846,28.861369718220672,33.76416129107474,45.0,36.26564579744122,41.36627751099971
